index_code,con_code,trade_date,weight,index_name
000093.SH,600584.SH,20250127,0.54,180分层
000093.SH,688111.SH,20250127,0.539,180分层
000093.SH,688041.SH,20250127,0.533,180分层
000093.SH,688008.SH,20250127,0.531,180分层
000093.SH,601138.SH,20250127,0.52,180分层
000093.SH,600096.SH,20250127,0.515,180分层
000093.SH,600989.SH,20250127,0.511,180分层
000093.SH,601168.SH,20250127,0.503,180分层
000093.SH,600489.SH,20250127,0.496,180分层
000093.SH,601899.SH,20250127,0.494,180分层
000093.SH,601600.SH,20250127,0.491,180分层
000093.SH,600346.SH,20250127,0.487,180分层
000093.SH,600019.SH,20250127,0.487,180分层
000093.SH,600460.SH,20250127,0.484,180分层
000093.SH,603019.SH,20250127,0.48,180分层
000093.SH,600362.SH,20250127,0.477,180分层
000093.SH,600547.SH,20250127,0.473,180分层
000093.SH,603993.SH,20250127,0.473,180分层
000093.SH,600585.SH,20250127,0.472,180分层
000093.SH,600588.SH,20250127,0.463,180分层
000093.SH,601360.SH,20250127,0.455,180分层
000093.SH,688012.SH,20250127,0.452,180分层
000093.SH,600309.SH,20250127,0.452,180分层
000093.SH,600176.SH,20250127,0.449,180分层
000093.SH,600426.SH,20250127,0.449,180分层
000093.SH,600570.SH,20250127,0.445,180分层
000093.SH,600111.SH,20250127,0.444,180分层
000093.SH,603799.SH,20250127,0.435,180分层
000093.SH,600010.SH,20250127,0.424,180分层
000093.SH,603260.SH,20250127,0.423,180分层
000093.SH,688072.SH,20250127,0.423,180分层
000093.SH,600418.SH,20250127,0.262,180分层
000093.SH,600000.SH,20250127,0.26,180分层
000093.SH,601166.SH,20250127,0.258,180分层
000093.SH,600919.SH,20250127,0.255,180分层
000093.SH,600036.SH,20250127,0.254,180分层
000093.SH,601398.SH,20250127,0.254,180分层
000093.SH,601229.SH,20250127,0.253,180分层
000093.SH,601988.SH,20250127,0.249,180分层
000093.SH,601100.SH,20250127,0.244,180分层
000093.SH,600926.SH,20250127,0.244,180分层
000093.SH,601818.SH,20250127,0.244,180分层
000093.SH,601939.SH,20250127,0.244,180分层
000093.SH,601288.SH,20250127,0.243,180分层
000093.SH,601872.SH,20250127,0.243,180分层
000093.SH,601169.SH,20250127,0.24,180分层
000093.SH,600016.SH,20250127,0.24,180分层
000093.SH,601009.SH,20250127,0.238,180分层
000093.SH,600482.SH,20250127,0.236,180分层
000093.SH,601328.SH,20250127,0.231,180分层
000093.SH,601658.SH,20250127,0.23,180分层
000093.SH,601916.SH,20250127,0.23,180分层
000093.SH,600015.SH,20250127,0.229,180分层
000093.SH,601919.SH,20250127,0.227,180分层
000093.SH,688777.SH,20250127,0.226,180分层
000093.SH,600018.SH,20250127,0.225,180分层
000093.SH,601319.SH,20250127,0.224,180分层
000093.SH,605117.SH,20250127,0.223,180分层
000093.SH,600760.SH,20250127,0.22,180分层
000093.SH,601211.SH,20250127,0.22,180分层
000093.SH,601998.SH,20250127,0.22,180分层
000093.SH,600026.SH,20250127,0.22,180分层
000093.SH,601318.SH,20250127,0.219,180分层
000093.SH,600999.SH,20250127,0.218,180分层
000093.SH,600875.SH,20250127,0.218,180分层
000093.SH,601688.SH,20250127,0.217,180分层
000093.SH,601377.SH,20250127,0.217,180分层
000093.SH,601628.SH,20250127,0.217,180分层
000093.SH,601601.SH,20250127,0.216,180分层
000093.SH,600837.SH,20250127,0.216,180分层
000093.SH,601006.SH,20250127,0.215,180分层
000093.SH,600031.SH,20250127,0.215,180分层
000093.SH,601336.SH,20250127,0.215,180分层
000093.SH,601555.SH,20250127,0.215,180分层
000093.SH,600150.SH,20250127,0.212,180分层
000093.SH,601989.SH,20250127,0.211,180分层
000093.SH,601868.SH,20250127,0.211,180分层
000093.SH,600958.SH,20250127,0.211,180分层
000093.SH,601696.SH,20250127,0.21,180分层
000093.SH,600009.SH,20250127,0.21,180分层
000093.SH,601878.SH,20250127,0.209,180分层
000093.SH,600039.SH,20250127,0.209,180分层
000093.SH,601881.SH,20250127,0.209,180分层
000093.SH,601018.SH,20250127,0.208,180分层
000093.SH,601668.SH,20250127,0.208,180分层
000093.SH,600089.SH,20250127,0.208,180分层
000093.SH,600893.SH,20250127,0.208,180分层
000093.SH,600406.SH,20250127,0.208,180分层
000093.SH,603606.SH,20250127,0.206,180分层
000093.SH,601669.SH,20250127,0.206,180分层
000093.SH,600415.SH,20250127,0.206,180分层
000093.SH,601901.SH,20250127,0.206,180分层
000093.SH,601618.SH,20250127,0.204,180分层
000093.SH,600372.SH,20250127,0.204,180分层
000093.SH,601186.SH,20250127,0.204,180分层
000093.SH,601059.SH,20250127,0.204,180分层
000093.SH,601117.SH,20250127,0.204,180分层
000093.SH,600030.SH,20250127,0.204,180分层
000093.SH,601066.SH,20250127,0.203,180分层
000093.SH,601390.SH,20250127,0.201,180分层
000093.SH,601816.SH,20250127,0.201,180分层
000093.SH,601766.SH,20250127,0.2,180分层
000093.SH,600118.SH,20250127,0.2,180分层
000093.SH,603806.SH,20250127,0.199,180分层
000093.SH,601995.SH,20250127,0.199,180分层
000093.SH,601800.SH,20250127,0.198,180分层
000093.SH,601788.SH,20250127,0.192,180分层
000093.SH,601012.SH,20250127,0.19,180分层
000093.SH,601136.SH,20250127,0.189,180分层
000093.SH,688303.SH,20250127,0.181,180分层
000093.SH,600438.SH,20250127,0.179,180分层
000093.SH,603659.SH,20250127,0.178,180分层
000093.SH,688599.SH,20250127,0.163,180分层
000093.SH,688223.SH,20250127,0.159,180分层
000093.SH,601111.SH,20250127,0.156,180分层
000094.SH,601899.SH,20250127,17.287,上证上游
000094.SH,601088.SH,20250127,8.526,上证上游
000094.SH,601857.SH,20250127,6.102,上证上游
000094.SH,600028.SH,20250127,5.731,上证上游
000094.SH,601225.SH,20250127,5.451,上证上游
000094.SH,601600.SH,20250127,3.976,上证上游
000094.SH,600938.SH,20250127,3.721,上证上游
000094.SH,600111.SH,20250127,3.443,上证上游
000094.SH,603993.SH,20250127,3.306,上证上游
000094.SH,600547.SH,20250127,2.842,上证上游
000094.SH,603799.SH,20250127,2.564,上证上游
000094.SH,600489.SH,20250127,2.468,上证上游
000094.SH,600157.SH,20250127,2.24,上证上游
000094.SH,600988.SH,20250127,1.923,上证上游
000094.SH,601168.SH,20250127,1.879,上证上游
000094.SH,600219.SH,20250127,1.828,上证上游
000094.SH,600256.SH,20250127,1.809,上证上游
000094.SH,600176.SH,20250127,1.754,上证上游
000094.SH,600188.SH,20250127,1.558,上证上游
000094.SH,600362.SH,20250127,1.415,上证上游
000094.SH,601898.SH,20250127,1.356,上证上游
000094.SH,688122.SH,20250127,1.258,上证上游
000094.SH,600549.SH,20250127,1.197,上证上游
000094.SH,600673.SH,20250127,1.163,上证上游
000094.SH,600497.SH,20250127,1.094,上证上游
000094.SH,601677.SH,20250127,0.993,上证上游
000094.SH,600985.SH,20250127,0.985,上证上游
000094.SH,601699.SH,20250127,0.973,上证上游
000094.SH,600392.SH,20250127,0.966,上证上游
000094.SH,601666.SH,20250127,0.867,上证上游
000094.SH,600516.SH,20250127,0.827,上证上游
000094.SH,600348.SH,20250127,0.789,上证上游
000094.SH,600583.SH,20250127,0.771,上证上游
000094.SH,601918.SH,20250127,0.712,上证上游
000094.SH,600546.SH,20250127,0.708,上证上游
000094.SH,601001.SH,20250127,0.706,上证上游
000094.SH,601958.SH,20250127,0.657,上证上游
000094.SH,600338.SH,20250127,0.613,上证上游
000094.SH,601808.SH,20250127,0.574,上证上游
000094.SH,600456.SH,20250127,0.539,上证上游
000094.SH,601212.SH,20250127,0.534,上证上游
000094.SH,603688.SH,20250127,0.461,上证上游
000094.SH,600123.SH,20250127,0.449,上证上游
000094.SH,600339.SH,20250127,0.373,上证上游
000094.SH,600259.SH,20250127,0.37,上证上游
000094.SH,603876.SH,20250127,0.242,上证上游
000095.SH,688981.SH,20250127,3.797,上证中游
000095.SH,600309.SH,20250127,2.625,上证中游
000095.SH,688256.SH,20250127,2.427,上证中游
000095.SH,688041.SH,20250127,2.419,上证中游
000095.SH,601668.SH,20250127,2.386,上证中游
000095.SH,603019.SH,20250127,1.993,上证中游
000095.SH,600031.SH,20250127,1.942,上证中游
000095.SH,600660.SH,20250127,1.941,上证中游
000095.SH,600406.SH,20250127,1.885,上证中游
000095.SH,601919.SH,20250127,1.851,上证中游
000095.SH,601766.SH,20250127,1.84,上证中游
000095.SH,601012.SH,20250127,1.836,上证中游
000095.SH,603501.SH,20250127,1.826,上证中游
000095.SH,601138.SH,20250127,1.733,上证中游
000095.SH,603986.SH,20250127,1.72,上证中游
000095.SH,688012.SH,20250127,1.595,上证中游
000095.SH,688008.SH,20250127,1.58,上证中游
000095.SH,600150.SH,20250127,1.527,上证中游
000095.SH,600418.SH,20250127,1.452,上证中游
000095.SH,600019.SH,20250127,1.253,上证中游
000095.SH,601390.SH,20250127,1.236,上证中游
000095.SH,600089.SH,20250127,1.229,上证中游
000095.SH,600585.SH,20250127,1.215,上证中游
000095.SH,600584.SH,20250127,1.13,上证中游
000095.SH,600438.SH,20250127,1.124,上证中游
000095.SH,601989.SH,20250127,1.057,上证中游
000095.SH,600760.SH,20250127,1.043,上证中游
000095.SH,600893.SH,20250127,1.012,上证中游
000095.SH,601689.SH,20250127,0.9,上证中游
000095.SH,601669.SH,20250127,0.89,上证中游
000095.SH,600010.SH,20250127,0.822,上证中游
000095.SH,601058.SH,20250127,0.819,上证中游
000095.SH,601186.SH,20250127,0.799,上证中游
000095.SH,600989.SH,20250127,0.784,上证中游
000095.SH,600066.SH,20250127,0.769,上证中游
000095.SH,600183.SH,20250127,0.736,上证中游
000095.SH,600160.SH,20250127,0.704,上证中游
000095.SH,603893.SH,20250127,0.699,上证中游
000095.SH,601800.SH,20250127,0.681,上证中游
000095.SH,601100.SH,20250127,0.677,上证中游
000095.SH,688777.SH,20250127,0.646,上证中游
000095.SH,600346.SH,20250127,0.643,上证中游
000095.SH,600426.SH,20250127,0.634,上证中游
000095.SH,600487.SH,20250127,0.628,上证中游
000095.SH,688126.SH,20250127,0.597,上证中游
000095.SH,600460.SH,20250127,0.594,上证中游
000095.SH,601868.SH,20250127,0.593,上证中游
000095.SH,600885.SH,20250127,0.583,上证中游
000095.SH,688099.SH,20250127,0.572,上证中游
000095.SH,600372.SH,20250127,0.559,上证中游
000095.SH,600482.SH,20250127,0.557,上证中游
000095.SH,601117.SH,20250127,0.554,上证中游
000095.SH,600741.SH,20250127,0.538,上证中游
000095.SH,600352.SH,20250127,0.512,上证中游
000095.SH,688223.SH,20250127,0.498,上证中游
000095.SH,688396.SH,20250127,0.491,上证中游
000095.SH,601877.SH,20250127,0.483,上证中游
000095.SH,601872.SH,20250127,0.458,上证中游
000095.SH,688120.SH,20250127,0.457,上证中游
000095.SH,601618.SH,20250127,0.45,上证中游
000095.SH,605117.SH,20250127,0.445,上证中游
000095.SH,600879.SH,20250127,0.444,上证中游
000095.SH,603606.SH,20250127,0.442,上证中游
000095.SH,603160.SH,20250127,0.441,上证中游
000095.SH,601567.SH,20250127,0.436,上证中游
000095.SH,600171.SH,20250127,0.416,上证中游
000095.SH,600862.SH,20250127,0.404,上证中游
000095.SH,688072.SH,20250127,0.404,上证中游
000095.SH,603596.SH,20250127,0.395,上证中游
000095.SH,600765.SH,20250127,0.388,上证中游
000095.SH,600580.SH,20250127,0.384,上证中游
000095.SH,601615.SH,20250127,0.383,上证中游
000095.SH,600039.SH,20250127,0.382,上证中游
000095.SH,601799.SH,20250127,0.382,上证中游
000095.SH,688599.SH,20250127,0.381,上证中游
000095.SH,688047.SH,20250127,0.381,上证中游
000095.SH,688249.SH,20250127,0.38,上证中游
000095.SH,603260.SH,20250127,0.375,上证中游
000095.SH,603005.SH,20250127,0.371,上证中游
000095.SH,688525.SH,20250127,0.365,上证中游
000095.SH,688002.SH,20250127,0.363,上证中游
000095.SH,601216.SH,20250127,0.359,上证中游
000095.SH,688521.SH,20250127,0.349,上证中游
000095.SH,603338.SH,20250127,0.348,上证中游
000095.SH,600026.SH,20250127,0.346,上证中游
000095.SH,600699.SH,20250127,0.342,上证中游
000095.SH,600563.SH,20250127,0.338,上证中游
000095.SH,600875.SH,20250127,0.337,上证中游
000095.SH,688472.SH,20250127,0.336,上证中游
000095.SH,603236.SH,20250127,0.334,上证中游
000095.SH,688188.SH,20250127,0.333,上证中游
000095.SH,688017.SH,20250127,0.324,上证中游
000095.SH,600100.SH,20250127,0.322,上证中游
000095.SH,603659.SH,20250127,0.32,上证中游
000095.SH,603806.SH,20250127,0.309,上证中游
000095.SH,688009.SH,20250127,0.305,上证中游
000095.SH,603979.SH,20250127,0.304,上证中游
000095.SH,600118.SH,20250127,0.304,上证中游
000095.SH,601179.SH,20250127,0.303,上证中游
000095.SH,600312.SH,20250127,0.296,上证中游
000095.SH,601865.SH,20250127,0.294,上证中游
000095.SH,601717.SH,20250127,0.289,上证中游
000095.SH,600820.SH,20250127,0.285,上证中游
000095.SH,603063.SH,20250127,0.285,上证中游
000095.SH,603568.SH,20250127,0.281,上证中游
000095.SH,688303.SH,20250127,0.279,上证中游
000095.SH,688052.SH,20250127,0.277,上证中游
000095.SH,688116.SH,20250127,0.274,上证中游
000095.SH,600498.SH,20250127,0.273,上证中游
000095.SH,600170.SH,20250127,0.27,上证中游
000095.SH,601966.SH,20250127,0.269,上证中游
000095.SH,600316.SH,20250127,0.269,上证中游
000095.SH,688019.SH,20250127,0.268,上证中游
000095.SH,603228.SH,20250127,0.26,上证中游
000095.SH,600970.SH,20250127,0.257,上证中游
000095.SH,601975.SH,20250127,0.251,上证中游
000095.SH,600707.SH,20250127,0.247,上证中游
000095.SH,688187.SH,20250127,0.245,上证中游
000095.SH,688037.SH,20250127,0.245,上证中游
000095.SH,600038.SH,20250127,0.24,上证中游
000095.SH,600282.SH,20250127,0.233,上证中游
000095.SH,688385.SH,20250127,0.23,上证中游
000095.SH,600166.SH,20250127,0.226,上证中游
000095.SH,688728.SH,20250127,0.219,上证中游
000095.SH,600072.SH,20250127,0.219,上证中游
000095.SH,605111.SH,20250127,0.217,上证中游
000095.SH,688005.SH,20250127,0.217,上证中游
000095.SH,603083.SH,20250127,0.217,上证中游
000095.SH,603379.SH,20250127,0.214,上证中游
000095.SH,600435.SH,20250127,0.213,上证中游
000095.SH,688772.SH,20250127,0.212,上证中游
000095.SH,603728.SH,20250127,0.212,上证中游
000095.SH,601231.SH,20250127,0.208,上证中游
000095.SH,688200.SH,20250127,0.208,上证中游
000095.SH,603290.SH,20250127,0.204,上证中游
000095.SH,600667.SH,20250127,0.203,上证中游
000095.SH,600582.SH,20250127,0.202,上证中游
000095.SH,688234.SH,20250127,0.201,上证中游
000095.SH,601611.SH,20250127,0.2,上证中游
000095.SH,601866.SH,20250127,0.196,上证中游
000095.SH,600685.SH,20250127,0.195,上证中游
000095.SH,600416.SH,20250127,0.192,上证中游
000095.SH,600562.SH,20250127,0.191,上证中游
000095.SH,600499.SH,20250127,0.189,上证中游
000095.SH,601636.SH,20250127,0.187,上证中游
000095.SH,688676.SH,20250127,0.185,上证中游
000095.SH,603737.SH,20250127,0.182,上证中游
000095.SH,600206.SH,20250127,0.18,上证中游
000095.SH,688498.SH,20250127,0.177,上证中游
000095.SH,600517.SH,20250127,0.177,上证中游
000095.SH,688082.SH,20250127,0.174,上证中游
000095.SH,600330.SH,20250127,0.173,上证中游
000095.SH,600399.SH,20250127,0.172,上证中游
000095.SH,688567.SH,20250127,0.169,上证中游
000095.SH,600801.SH,20250127,0.168,上证中游
000095.SH,688536.SH,20250127,0.164,上证中游
000095.SH,600884.SH,20250127,0.159,上证中游
000095.SH,688408.SH,20250127,0.159,上证中游
000095.SH,600273.SH,20250127,0.157,上证中游
000095.SH,603678.SH,20250127,0.152,上证中游
000095.SH,688297.SH,20250127,0.152,上证中游
000095.SH,600967.SH,20250127,0.15,上证中游
000095.SH,603712.SH,20250127,0.15,上证中游
000095.SH,601106.SH,20250127,0.147,上证中游
000095.SH,603283.SH,20250127,0.145,上证中游
000095.SH,600782.SH,20250127,0.142,上证中游
000095.SH,600500.SH,20250127,0.137,上证中游
000095.SH,600328.SH,20250127,0.135,上证中游
000095.SH,688390.SH,20250127,0.132,上证中游
000095.SH,688063.SH,20250127,0.132,上证中游
000095.SH,688516.SH,20250127,0.13,上证中游
000095.SH,603185.SH,20250127,0.128,上证中游
000095.SH,603218.SH,20250127,0.126,上证中游
000095.SH,603305.SH,20250127,0.121,上证中游
000095.SH,603267.SH,20250127,0.115,上证中游
000095.SH,600006.SH,20250127,0.108,上证中游
000095.SH,601890.SH,20250127,0.104,上证中游
000095.SH,600776.SH,20250127,0.103,上证中游
000095.SH,688248.SH,20250127,0.103,上证中游
000095.SH,688032.SH,20250127,0.102,上证中游
000096.SH,600519.SH,20250127,19.829,上证下游
000096.SH,600276.SH,20250127,4.386,上证下游
000096.SH,600887.SH,20250127,3.898,上证下游
000096.SH,601816.SH,20250127,3.695,上证下游
000096.SH,603259.SH,20250127,3.046,上证下游
000096.SH,601728.SH,20250127,2.412,上证下游
000096.SH,600690.SH,20250127,2.293,上证下游
000096.SH,601127.SH,20250127,2.205,上证下游
000096.SH,600941.SH,20250127,2.204,上证下游
000096.SH,600809.SH,20250127,1.847,上证下游
000096.SH,600104.SH,20250127,1.748,上证下游
000096.SH,600050.SH,20250127,1.711,上证下游
000096.SH,688111.SH,20250127,1.598,上证下游
000096.SH,603288.SH,20250127,1.504,上证下游
000096.SH,600436.SH,20250127,1.344,上证下游
000096.SH,601006.SH,20250127,1.336,上证下游
000096.SH,601888.SH,20250127,1.304,上证下游
000096.SH,688271.SH,20250127,1.128,上证下游
000096.SH,605499.SH,20250127,1.113,上证下游
000096.SH,688036.SH,20250127,1.007,上证下游
000096.SH,600009.SH,20250127,0.908,上证下游
000096.SH,600570.SH,20250127,0.865,上证下游
000096.SH,601360.SH,20250127,0.855,上证下游
000096.SH,600415.SH,20250127,0.776,上证下游
000096.SH,688169.SH,20250127,0.744,上证下游
000096.SH,603369.SH,20250127,0.72,上证下游
000096.SH,600839.SH,20250127,0.699,上证下游
000096.SH,601633.SH,20250127,0.682,上证下游
000096.SH,600196.SH,20250127,0.666,上证下游
000096.SH,601021.SH,20250127,0.581,上证下游
000096.SH,603392.SH,20250127,0.569,上证下游
000096.SH,689009.SH,20250127,0.567,上证下游
000096.SH,600536.SH,20250127,0.566,上证下游
000096.SH,600085.SH,20250127,0.558,上证下游
000096.SH,600845.SH,20250127,0.549,上证下游
000096.SH,600079.SH,20250127,0.546,上证下游
000096.SH,601933.SH,20250127,0.545,上证下游
000096.SH,600161.SH,20250127,0.544,上证下游
000096.SH,600600.SH,20250127,0.542,上证下游
000096.SH,600233.SH,20250127,0.522,上证下游
000096.SH,603296.SH,20250127,0.5,上证下游
000096.SH,601607.SH,20250127,0.494,上证下游
000096.SH,600588.SH,20250127,0.492,上证下游
000096.SH,688617.SH,20250127,0.487,上证下游
000096.SH,600398.SH,20250127,0.464,上证下游
000096.SH,600298.SH,20250127,0.462,上证下游
000096.SH,600873.SH,20250127,0.441,上证下游
000096.SH,603605.SH,20250127,0.437,上证下游
000096.SH,601238.SH,20250127,0.419,上证下游
000096.SH,600332.SH,20250127,0.416,上证下游
000096.SH,600060.SH,20250127,0.407,上证下游
000096.SH,600153.SH,20250127,0.373,上证下游
000096.SH,600018.SH,20250127,0.364,上证下游
000096.SH,600529.SH,20250127,0.352,上证下游
000096.SH,603087.SH,20250127,0.35,上证下游
000096.SH,688506.SH,20250127,0.34,上证下游
000096.SH,603345.SH,20250127,0.34,上证下游
000096.SH,688578.SH,20250127,0.338,上证下游
000096.SH,600637.SH,20250127,0.33,上证下游
000096.SH,600704.SH,20250127,0.326,上证下游
000096.SH,603816.SH,20250127,0.318,上证下游
000096.SH,601018.SH,20250127,0.311,上证下游
000096.SH,603939.SH,20250127,0.305,上证下游
000096.SH,603195.SH,20250127,0.304,上证下游
000096.SH,600559.SH,20250127,0.302,上证下游
000096.SH,600521.SH,20250127,0.3,上证下游
000096.SH,601000.SH,20250127,0.295,上证下游
000096.SH,603198.SH,20250127,0.294,上证下游
000096.SH,600132.SH,20250127,0.294,上证下游
000096.SH,600535.SH,20250127,0.291,上证下游
000096.SH,600872.SH,20250127,0.291,上证下游
000096.SH,603613.SH,20250127,0.287,上证下游
000096.SH,603589.SH,20250127,0.284,上证下游
000096.SH,600763.SH,20250127,0.282,上证下游
000096.SH,600998.SH,20250127,0.277,上证下游
000096.SH,600702.SH,20250127,0.274,上证下游
000096.SH,603000.SH,20250127,0.272,上证下游
000096.SH,600380.SH,20250127,0.269,上证下游
000096.SH,601698.SH,20250127,0.268,上证下游
000096.SH,600511.SH,20250127,0.268,上证下游
000096.SH,600754.SH,20250127,0.265,上证下游
000096.SH,688343.SH,20250127,0.264,上证下游
000096.SH,603833.SH,20250127,0.263,上证下游
000096.SH,601880.SH,20250127,0.261,上证下游
000096.SH,603927.SH,20250127,0.261,上证下游
000096.SH,688088.SH,20250127,0.261,上证下游
000096.SH,603885.SH,20250127,0.256,上证下游
000096.SH,601333.SH,20250127,0.249,上证下游
000096.SH,600004.SH,20250127,0.244,上证下游
000096.SH,603529.SH,20250127,0.242,上证下游
000096.SH,600655.SH,20250127,0.241,上证下游
000096.SH,600131.SH,20250127,0.235,上证下游
000096.SH,600867.SH,20250127,0.235,上证下游
000096.SH,603899.SH,20250127,0.231,上证下游
000096.SH,600859.SH,20250127,0.23,上证下游
000096.SH,601156.SH,20250127,0.229,上证下游
000096.SH,688327.SH,20250127,0.226,上证下游
000096.SH,600737.SH,20250127,0.224,上证下游
000096.SH,600566.SH,20250127,0.224,上证下游
000096.SH,600598.SH,20250127,0.223,上证下游
000096.SH,601098.SH,20250127,0.217,上证下游
000096.SH,603486.SH,20250127,0.216,上证下游
000096.SH,600728.SH,20250127,0.214,上证下游
000096.SH,600755.SH,20250127,0.213,上证下游
000096.SH,600446.SH,20250127,0.211,上证下游
000096.SH,600271.SH,20250127,0.209,上证下游
000096.SH,688363.SH,20250127,0.205,上证下游
000096.SH,603658.SH,20250127,0.205,上证下游
000096.SH,600718.SH,20250127,0.201,上证下游
000096.SH,600258.SH,20250127,0.197,上证下游
000096.SH,600739.SH,20250127,0.197,上证下游
000096.SH,603444.SH,20250127,0.196,上证下游
000096.SH,600602.SH,20250127,0.193,上证下游
000096.SH,600329.SH,20250127,0.191,上证下游
000096.SH,600977.SH,20250127,0.191,上证下游
000096.SH,600750.SH,20250127,0.19,上证下游
000096.SH,601928.SH,20250127,0.189,上证下游
000096.SH,600373.SH,20250127,0.185,上证下游
000096.SH,601598.SH,20250127,0.184,上证下游
000096.SH,688318.SH,20250127,0.184,上证下游
000096.SH,600572.SH,20250127,0.18,上证下游
000096.SH,603858.SH,20250127,0.178,上证下游
000096.SH,600062.SH,20250127,0.177,上证下游
000096.SH,688029.SH,20250127,0.173,上证下游
000096.SH,600827.SH,20250127,0.172,上证下游
000096.SH,600633.SH,20250127,0.171,上证下游
000096.SH,600993.SH,20250127,0.167,上证下游
000096.SH,600201.SH,20250127,0.163,上证下游
000096.SH,600129.SH,20250127,0.161,上证下游
000096.SH,600267.SH,20250127,0.159,上证下游
000096.SH,600916.SH,20250127,0.158,上证下游
000096.SH,603456.SH,20250127,0.154,上证下游
000096.SH,600057.SH,20250127,0.152,上证下游
000096.SH,688561.SH,20250127,0.151,上证下游
000096.SH,603882.SH,20250127,0.149,上证下游
000096.SH,601718.SH,20250127,0.148,上证下游
000096.SH,601519.SH,20250127,0.145,上证下游
000096.SH,603707.SH,20250127,0.144,上证下游
000096.SH,601298.SH,20250127,0.142,上证下游
000096.SH,603233.SH,20250127,0.142,上证下游
000096.SH,600556.SH,20250127,0.142,上证下游
000096.SH,603127.SH,20250127,0.134,上证下游
000096.SH,603883.SH,20250127,0.132,上证下游
000096.SH,603027.SH,20250127,0.131,上证下游
000096.SH,600138.SH,20250127,0.128,上证下游
000096.SH,600211.SH,20250127,0.128,上证下游
000096.SH,603888.SH,20250127,0.105,上证下游
000097.SH,603986.SH,20250127,2.683,高端装备
000097.SH,600183.SH,20250127,2.36,高端装备
000097.SH,601689.SH,20250127,2.151,高端装备
000097.SH,600066.SH,20250127,2.064,高端装备
000097.SH,600418.SH,20250127,2.048,高端装备
000097.SH,601100.SH,20250127,1.905,高端装备
000097.SH,688981.SH,20250127,1.899,高端装备
000097.SH,603501.SH,20250127,1.881,高端装备
000097.SH,688256.SH,20250127,1.862,高端装备
000097.SH,600660.SH,20250127,1.856,高端装备
000097.SH,601058.SH,20250127,1.848,高端装备
000097.SH,600482.SH,20250127,1.844,高端装备
000097.SH,688036.SH,20250127,1.825,高端装备
000097.SH,688525.SH,20250127,1.791,高端装备
000097.SH,600584.SH,20250127,1.764,高端装备
000097.SH,688777.SH,20250127,1.761,高端装备
000097.SH,605117.SH,20250127,1.743,高端装备
000097.SH,601877.SH,20250127,1.741,高端装备
000097.SH,688041.SH,20250127,1.741,高端装备
000097.SH,688008.SH,20250127,1.735,高端装备
000097.SH,600862.SH,20250127,1.719,高端装备
000097.SH,600760.SH,20250127,1.715,高端装备
000097.SH,601138.SH,20250127,1.701,高端装备
000097.SH,600875.SH,20250127,1.701,高端装备
000097.SH,600031.SH,20250127,1.676,高端装备
000097.SH,600104.SH,20250127,1.666,高端装备
000097.SH,600150.SH,20250127,1.655,高端装备
000097.SH,601989.SH,20250127,1.646,高端装备
000097.SH,601179.SH,20250127,1.636,高端装备
000097.SH,600893.SH,20250127,1.627,高端装备
000097.SH,600406.SH,20250127,1.625,高端装备
000097.SH,600089.SH,20250127,1.623,高端装备
000097.SH,601633.SH,20250127,1.619,高端装备
000097.SH,600745.SH,20250127,1.615,高端装备
000097.SH,601127.SH,20250127,1.613,高端装备
000097.SH,600038.SH,20250127,1.597,高端装备
000097.SH,600372.SH,20250127,1.592,高端装备
000097.SH,600460.SH,20250127,1.583,高端装备
000097.SH,603019.SH,20250127,1.567,高端装备
000097.SH,601766.SH,20250127,1.56,高端装备
000097.SH,600118.SH,20250127,1.559,高端装备
000097.SH,601238.SH,20250127,1.553,高端装备
000097.SH,603806.SH,20250127,1.552,高端装备
000097.SH,600765.SH,20250127,1.552,高端装备
000097.SH,603160.SH,20250127,1.54,高端装备
000097.SH,600879.SH,20250127,1.534,高端装备
000097.SH,600487.SH,20250127,1.529,高端装备
000097.SH,603290.SH,20250127,1.484,高端装备
000097.SH,601012.SH,20250127,1.483,高端装备
000097.SH,688012.SH,20250127,1.476,高端装备
000097.SH,688390.SH,20250127,1.407,高端装备
000097.SH,600438.SH,20250127,1.395,高端装备
000097.SH,603659.SH,20250127,1.387,高端装备
000097.SH,688072.SH,20250127,1.383,高端装备
000097.SH,601865.SH,20250127,1.382,高端装备
000097.SH,600732.SH,20250127,1.361,高端装备
000097.SH,688472.SH,20250127,1.335,高端装备
000097.SH,688047.SH,20250127,1.334,高端装备
000097.SH,688599.SH,20250127,1.276,高端装备
000097.SH,688223.SH,20250127,1.239,高端装备
000098.SH,601318.SH,20250127,6.811,上证F200
000098.SH,600036.SH,20250127,4.525,上证F200
000098.SH,601166.SH,20250127,3.907,上证F200
000098.SH,601668.SH,20250127,3.411,上证F200
000098.SH,601398.SH,20250127,2.859,上证F200
000098.SH,600519.SH,20250127,2.0,上证F200
000098.SH,600016.SH,20250127,1.994,上证F200
000098.SH,601328.SH,20250127,1.955,上证F200
000098.SH,600000.SH,20250127,1.954,上证F200
000098.SH,601288.SH,20250127,1.888,上证F200
000098.SH,600104.SH,20250127,1.685,上证F200
000098.SH,600919.SH,20250127,1.526,上证F200
000098.SH,600028.SH,20250127,1.516,上证F200
000098.SH,600030.SH,20250127,1.487,上证F200
000098.SH,601390.SH,20250127,1.415,上证F200
